Date,Gain
28/04/2021,5.679
29/04/2021,41.315
29/04/2021,32.7915
29/04/2021,22.428
29/04/2021,41.315
30/04/2021,31.99
30/04/2021,8.0625
30/04/2021,14.694
30/04/2021,31.99
1/5/2021,11.1475
1/5/2021,14.2785
1/5/2021,29.475
1/5/2021,11.1475
2/5/2021,3.574
2/5/2021,27.416
2/5/2021,14.55
2/5/2021,3.574
3/5/2021,0.7715
3/5/2021,40.626
3/5/2021,1.974
3/5/2021,0.7715
4/5/2021,1.616
4/5/2021,13.867
4/5/2021,1.7405
4/5/2021,1.616
5/5/2021,26.1415
5/5/2021,27.639
5/5/2021,14.796
5/5/2021,26.1415
6/5/2021,3.82
6/5/2021,6.968
6/5/2021,2.148
6/5/2021,3.82
7/5/2021,16.2155
7/5/2021,26.235
7/5/2021,6.924
7/5/2021,16.2155
8/5/2021,23.288
8/5/2021,24.39
8/5/2021,4.91
8/5/2021,23.288
9/5/2021,30.2085
9/5/2021,13.533
9/5/2021,6.483
9/5/2021,30.2085
10/5/2021,29.8865
10/5/2021,6.5775
10/5/2021,31.78
10/5/2021,29.8865
11/5/2021,20.652
11/5/2021,10.326
11/5/2021,7.288
11/5/2021,20.652
12/5/2021,36.78
12/5/2021,25.955
12/5/2021,10.065
12/5/2021,36.78
13/05/2021,3.626
13/05/2021,29
13/05/2021,31.5855
13/05/2021,3.626
14/05/2021,8.226
14/05/2021,44.9
14/05/2021,19.264
14/05/2021,8.226
15/05/2021,2.896
15/05/2021,45.25
15/05/2021,24.315
15/05/2021,2.896
16/05/2021,5.102
16/05/2021,34.3
16/05/2021,25.683
16/05/2021,5.102
17/05/2021,11.7375
17/05/2021,1.5205
17/05/2021,23.67
17/05/2021,11.7375
18/05/2021,21.595
18/05/2021,23.385
18/05/2021,21.8425
18/05/2021,21.595
19/05/2021,35.69
19/05/2021,13.878
19/05/2021,5.408
19/05/2021,35.69
20/05/2021,28.116
20/05/2021,15.07
20/05/2021,12.438
20/05/2021,28.116
21/05/2021,24.1255
21/05/2021,13.228
21/05/2021,31.311
21/05/2021,24.1255
22/05/2021,21.783
22/05/2021,28.744
22/05/2021,48.75
22/05/2021,21.783
23/05/2021,8.2005
23/05/2021,12.984
23/05/2021,24.164
23/05/2021,8.2005
24/05/2021,4.03
24/05/2021,18.308
24/05/2021,4.848
24/05/2021,4.03
25/05/2021,21.51
25/05/2021,12.096
25/05/2021,9.885
25/05/2021,21.51
26/05/2021,13.197
26/05/2021,37.458
26/05/2021,36.2115
26/05/2021,13.197
27/05/2021,3.32
27/05/2021,4.944
27/05/2021,39.7755
27/05/2021,3.32
28/05/2021,8.64
28/05/2021,32.388
28/05/2021,25.1195
28/05/2021,8.64
29/05/2021,13.2945
29/05/2021,23.0725
29/05/2021,8.6
29/05/2021,13.2945
30/05/2021,21.036
30/05/2021,3.6085
30/05/2021,3.449
30/05/2021,21.036
31/05/2021,1.676
31/05/2021,12.57
31/05/2021,6.248
31/05/2021,1.676
1/6/2021,8.767
1/6/2021,43.749
1/6/2021,3.855
1/6/2021,8.767
2/6/2021,22.09
2/6/2021,28.017
2/6/2021,24.186
2/6/2021,22.09
3/6/2021,11.2005
3/6/2021,17.272
3/6/2021,15.106
3/6/2021,11.2005
4/6/2021,23.5325
4/6/2021,3.1845
4/6/2021,34.9335
4/6/2021,23.5325
5/6/2021,35.1315
5/6/2021,16.0265
5/6/2021,6.2325
5/6/2021,35.1315
6/6/2021,33.512
6/6/2021,7.64
6/6/2021,39.48
6/6/2021,33.512
7/6/2021,9.658
7/6/2021,19.95
7/6/2021,8.92
7/6/2021,9.658
8/6/2021,19.884
8/6/2021,17.028
8/6/2021,25.011
8/6/2021,19.884
9/6/2021,3.406
9/6/2021,47.79
9/6/2021,1.791
9/6/2021,3.406
10/6/2021,15.655
10/6/2021,49.49
10/6/2021,6.807
10/6/2021,15.655
11/6/2021,27.396
11/6/2021,15.384
11/6/2021,5.244
11/6/2021,27.396
12/6/2021,21.968
12/6/2021,24.332
12/6/2021,8.946
12/6/2021,21.968
13/06/2021,12.048
13/06/2021,17.5025
13/06/2021,40.7835
13/06/2021,12.048
14/06/2021,4.336
14/06/2021,20.0125
14/06/2021,6.618
14/06/2021,4.336
15/06/2021,5.611
15/06/2021,8.34
15/06/2021,12.8695
15/06/2021,5.611
16/06/2021,20.736
16/06/2021,15.867
16/06/2021,4.668
16/06/2021,20.736
17/06/2021,39.48
17/06/2021,7.916
17/06/2021,11.4
17/06/2021,39.48
18/06/2021,1.537
18/06/2021,15.228
18/06/2021,8.3355
18/06/2021,1.537
19/06/2021,18.792
19/06/2021,8.868
19/06/2021,34.87
19/06/2021,18.792
20/06/2021,25.5105
20/06/2021,7.8785
20/06/2021,19.452
20/06/2021,25.5105
21/06/2021,9.0045
21/06/2021,22.164
21/06/2021,18.263
21/06/2021,9.0045
22/06/2021,5.679
22/06/2021,13.02
22/06/2021,4.464
22/06/2021,5.679
23/06/2021,41.315
23/06/2021,22.491
23/06/2021,8.4
23/06/2021,41.315
24/06/2021,31.99
24/06/2021,15.388
24/06/2021,0.985
24/06/2021,31.99
25/06/2021,11.1475
25/06/2021,7.75
25/06/2021,26.558
25/06/2021,11.1475
26/06/2021,3.574
26/06/2021,13.724
26/06/2021,2.686
26/06/2021,3.574
27/06/2021,0.7715
27/06/2021,4.319
27/06/2021,40.975
27/06/2021,0.7715
28/06/2021,1.616
28/06/2021,2.712
28/06/2021,28.42
28/06/2021,1.616
29/06/2021,26.1415
29/06/2021,37.796
29/06/2021,29.38
29/06/2021,26.1415
30/06/2021,3.82
30/06/2021,9.294
30/06/2021,36.624
30/06/2021,3.82
1/7/2021,16.2155
1/7/2021,3.7035
1/7/2021,42.282
1/7/2021,16.2155
2/7/2021,23.288
2/7/2021,13.962
2/7/2021,19.4635
2/7/2021,23.288
3/7/2021,30.2085
3/7/2021,11.556
3/7/2021,4.2415
3/7/2021,30.2085
4/7/2021,29.8865
4/7/2021,7.352
4/7/2021,7.163
4/7/2021,29.8865
5/7/2021,20.652
5/7/2021,39.51
5/7/2021,3.769
5/7/2021,20.652
6/7/2021,36.78
6/7/2021,5.11
6/7/2021,12.668
6/7/2021,36.78
7/7/2021,3.626
7/7/2021,8.1775
7/7/2021,1.921
7/7/2021,3.626
8/7/2021,8.226
8/7/2021,3.7145
8/7/2021,32.615
8/7/2021,8.226
9/7/2021,2.896
9/7/2021,4.37
9/7/2021,2.6325
9/7/2021,2.896
10/7/2021,5.102
10/7/2021,1.2645
10/7/2021,5.5305
10/7/2021,5.102
11/7/2021,11.7375
11/7/2021,8.3
11/7/2021,28.4305
11/7/2021,11.7375
12/7/2021,21.595
12/7/2021,17.8475
12/7/2021,4.464
12/7/2021,21.595
13/07/2021,35.69
13/07/2021,5.745
13/07/2021,6.82
13/07/2021,35.69
14/07/2021,28.116
14/07/2021,11.498
14/07/2021,8.71
14/07/2021,28.116
15/07/2021,24.1255
15/07/2021,21.4935
15/07/2021,18.32
15/07/2021,24.1255
16/07/2021,21.783
16/07/2021,12.95
16/07/2021,12.7305
16/07/2021,21.783
17/07/2021,8.2005
17/07/2021,4.4425
17/07/2021,38.916
17/07/2021,8.2005
18/07/2021,4.03
18/07/2021,10.3635
18/07/2021,14.296
18/07/2021,4.03
19/07/2021,21.51
19/07/2021,29.9925
19/07/2021,28.956
19/07/2021,21.51
20/07/2021,13.197
20/07/2021,14.265
20/07/2021,9.425
20/07/2021,13.197
21/07/2021,3.32
21/07/2021,4.5555
21/07/2021,11.078
21/07/2021,3.32
22/07/2021,8.64
22/07/2021,44.8785
22/07/2021,38.6
22/07/2021,8.64
23/07/2021,13.2945
23/07/2021,11.8035
23/07/2021,36.065
23/07/2021,13.2945
24/07/2021,21.036
24/07/2021,41.967
24/07/2021,25.552
24/07/2021,21.036
25/07/2021,1.676
25/07/2021,23.09
25/07/2021,2.6725
25/07/2021,1.676
26/07/2021,8.767
26/07/2021,6.963
26/07/2021,11.1
26/07/2021,8.767
27/07/2021,22.09
27/07/2021,10.3635
27/07/2021,38.184
27/07/2021,22.09
28/07/2021,11.2005
28/07/2021,0.914
28/07/2021,11.409
28/07/2021,11.2005
29/07/2021,23.5325
29/07/2021,6.1925
29/07/2021,4.107
29/07/2021,23.5325
30/07/2021,35.1315
30/07/2021,14.196
30/07/2021,19.128
30/07/2021,35.1315
31/07/2021,33.512
31/07/2021,37.948
31/07/2021,3.429
31/07/2021,33.512
1/8/2021,9.658
1/8/2021,8.601
1/8/2021,19.108
1/8/2021,9.658
2/8/2021,19.884
2/8/2021,13.605
2/8/2021,30.0545
2/8/2021,19.884
3/8/2021,3.406
3/8/2021,21.728
3/8/2021,23.7965
3/8/2021,3.406
4/8/2021,15.655
4/8/2021,2.9525
4/8/2021,2.621
4/8/2021,15.655
5/8/2021,27.396
5/8/2021,0.627
5/8/2021,6.565
5/8/2021,27.396
6/8/2021,21.968
6/8/2021,4.325
6/8/2021,7.215
6/8/2021,21.968
7/8/2021,12.048
7/8/2021,8.716
7/8/2021,22.8585
7/8/2021,12.048
8/8/2021,4.336
8/8/2021,31.2165
8/8/2021,4.669
8/8/2021,4.336
9/8/2021,5.611
9/8/2021,7.412
9/8/2021,6.3125
9/8/2021,5.611
10/8/2021,20.736
10/8/2021,27.21
10/8/2021,39.5415
10/8/2021,20.736
11/8/2021,39.48
11/8/2021,25.368
11/8/2021,8.72
11/8/2021,39.48
12/8/2021,1.537
12/8/2021,8.137
12/8/2021,18.952
12/8/2021,1.537
13/08/2021,18.792
13/08/2021,1.5885
13/08/2021,1.531
13/08/2021,18.792
14/08/2021,25.5105
14/08/2021,37.8405
14/08/2021,17.604
14/08/2021,25.5105
15/08/2021,9.0045
15/08/2021,14.764
15/08/2021,2.54
15/08/2021,9.0045
16/08/2021,5.679
16/08/2021,25.97
16/08/2021,26.103
16/08/2021,5.679
17/08/2021,41.315
17/08/2021,9.314
17/08/2021,28.756
17/08/2021,41.315
18/08/2021,31.99
18/08/2021,4.3525
18/08/2021,2.7475
18/08/2021,31.99
19/08/2021,11.1475
19/08/2021,11.055
19/08/2021,9.0705
19/08/2021,11.1475
20/08/2021,3.574
20/08/2021,3.305
20/08/2021,20.6185
20/08/2021,3.574
21/08/2021,0.7715
21/08/2021,4.4845
21/08/2021,2.3205
21/08/2021,0.7715
22/08/2021,1.616
22/08/2021,11.223
22/08/2021,13.71
22/08/2021,1.616
23/08/2021,34.392
23/08/2021,5.977
23/08/2021,48.685
23/08/2021,34.392
24/08/2021,4.434
24/08/2021,9.32
24/08/2021,32.41
24/08/2021,4.434
25/08/2021,35.84
25/08/2021,12.53
25/08/2021,4.661
25/08/2021,35.84
26/08/2021,36.175
26/08/2021,37.548
26/08/2021,2.718
26/08/2021,36.175
27/08/2021,9.183
27/08/2021,19.036
27/08/2021,3.0435
27/08/2021,9.183
28/08/2021,3.711
28/08/2021,12.21
28/08/2021,12.245
28/08/2021,3.711
29/08/2021,16.719
29/08/2021,4.485
29/08/2021,4.639
29/08/2021,16.719
30/08/2021,24.7815
30/08/2021,15.544
30/08/2021,21.6725
30/08/2021,24.7815
31/08/2021,7.905
31/08/2021,25.571
31/08/2021,6.903
31/08/2021,7.905
1/9/2021,15.148
1/9/2021,20.9475
1/9/2021,12.08
1/9/2021,15.148
2/9/2021,7.935
2/9/2021,17.595
2/9/2021,23.5865
2/9/2021,7.935
3/9/2021,3.347
3/9/2021,1.439
3/9/2021,22.032
3/9/2021,3.347
4/9/2021,29.283
4/9/2021,4.75
4/9/2021,34.0155
4/9/2021,29.283
5/9/2021,39.385
5/9/2021,23.56
5/9/2021,15.494
5/9/2021,39.385
6/9/2021,0.9165
6/9/2021,6.524
6/9/2021,9.318
6/9/2021,0.9165
7/9/2021,44.74
7/9/2021,3.3175
7/9/2021,10.046
7/9/2021,44.74
8/9/2021,31.06
8/9/2021,7.773
8/9/2021,0.8875
8/9/2021,31.06
9/9/2021,7.278
9/9/2021,6.45
9/9/2021,31.09
9/9/2021,7.278
10/9/2021,22.773
10/9/2021,13.188
10/9/2021,4.3
10/9/2021,22.773
11/9/2021,33.6015
11/9/2021,33.777
11/9/2021,20.13
11/9/2021,33.6015
12/9/2021,20.825
12/9/2021,3.29
12/9/2021,16.2425
12/9/2021,20.825
13/09/2021,22.068
13/09/2021,7.66
13/09/2021,4.7575
13/09/2021,22.068
14/09/2021,9.0045
14/09/2021,11.12
14/09/2021,19.448
14/09/2021,9.0045
15/09/2021,39.155
15/09/2021,2.7225
15/09/2021,21.284
15/09/2021,39.155
16/09/2021,5.095
16/09/2021,34.44
16/09/2021,15.904
16/09/2021,5.095
17/09/2021,29.757
17/09/2021,7.094
17/09/2021,13.552
17/09/2021,29.757
18/09/2021,14.502
18/09/2021,37.3
18/09/2021,19.232
18/09/2021,14.502
19/09/2021,7.7
19/09/2021,14.148
19/09/2021,11.79
19/09/2021,7.7
20/09/2021,16.072
20/09/2021,17.77
20/09/2021,10.578
20/09/2021,16.072
21/09/2021,12.2275
21/09/2021,16.8575
21/09/2021,4.768
21/09/2021,12.2275
22/09/2021,29.071
22/09/2021,2.112
22/09/2021,0.5085
22/09/2021,29.071
23/09/2021,19.13
23/09/2021,9.693
23/09/2021,10.3065
23/09/2021,19.13
24/09/2021,17.283
24/09/2021,1.203
24/09/2021,21.028
24/09/2021,17.283
25/09/2021,2.1235
25/09/2021,29.913
25/09/2021,4.402
25/09/2021,2.1235
26/09/2021,23.097
26/09/2021,16.7895
26/09/2021,32.4495
26/09/2021,23.097
27/09/2021,9.476
27/09/2021,10.91
27/09/2021,6.192
27/09/2021,9.476
28/09/2021,22.43
28/09/2021,19.084
28/09/2021,32.475
28/09/2021,22.43
29/09/2021,7.693
29/09/2021,35.495
29/09/2021,37.11
29/09/2021,7.693
30/09/2021,28.962
30/09/2021,22.01
30/09/2021,4.224
30/09/2021,28.962
1/10/2021,4.4875
1/10/2021,27.984
1/10/2021,12.514
1/10/2021,4.4875
2/10/2021,4.858
2/10/2021,1.85
2/10/2021,4.74
2/10/2021,4.858
3/10/2021,43.935
3/10/2021,0.767
3/10/2021,4.565
3/10/2021,43.935
4/10/2021,3.735
4/10/2021,29.949
4/10/2021,14.2555
4/10/2021,3.735
5/10/2021,7.9125
5/10/2021,9.534
5/10/2021,2.619
5/10/2021,7.9125
6/10/2021,24.81
6/10/2021,16.67
6/10/2021,9.635
6/10/2021,24.81
7/10/2021,2.4355
7/10/2021,3.743
7/10/2021,13.389
7/10/2021,2.4355
8/10/2021,35.3475
8/10/2021,10.6875
8/10/2021,27.935
8/10/2021,35.3475
9/10/2021,10.3815
9/10/2021,16.9785
9/10/2021,8.766
9/10/2021,10.3815
10/10/2021,17.478
10/10/2021,33.208
10/10/2021,7.791
10/10/2021,17.478
11/10/2021,10.6225
11/10/2021,20.15
11/10/2021,3.015
11/10/2021,10.6225
12/10/2021,44.335
12/10/2021,9.7475
12/10/2021,3.947
12/10/2021,44.335
13/10/2021,8.214
13/10/2021,3.124
13/10/2021,1.487
13/10/2021,8.214
14/10/2021,18.639
14/10/2021,3.636
14/10/2021,1.066
14/10/2021,18.639
15/10/2021,15.291
15/10/2021,9.055
15/10/2021,14.067
15/10/2021,15.291
16/10/2021,40.985
16/10/2021,12.98
16/10/2021,3.663
16/10/2021,40.985
17/10/2021,1.649
17/10/2021,5.768
17/10/2021,1.119
17/10/2021,1.649
18/10/2021,14.7315
18/10/2021,23.514
18/10/2021,32.796
18/10/2021,14.7315
19/10/2021,25.494
19/10/2021,12.002
19/10/2021,29.73
19/10/2021,25.494
20/10/2021,26.1315
20/10/2021,4.4305
20/10/2021,3.705
20/10/2021,26.1315
21/10/2021,36.3555
21/10/2021,9.982
21/10/2021,9.848
21/10/2021,36.3555
22/10/2021,4.053
22/10/2021,1.9505
22/10/2021,18.6165
22/10/2021,4.053
23/10/2021,5.485
23/10/2021,2.4305
23/10/2021,26.395
23/10/2021,5.485
24/10/2021,2.568
24/10/2021,10.238
24/10/2021,23.9875
24/10/2021,2.568
25/10/2021,5.48
25/10/2021,5.984
25/10/2021,16.4295
25/10/2021,5.48
26/10/2021,5.344
26/10/2021,25.27
26/10/2021,8.448
26/10/2021,5.344
27/10/2021,39.824
27/10/2021,14.0805
27/10/2021,5.662
27/10/2021,39.824
28/10/2021,19.992
28/10/2021,35.516
28/10/2021,17.277
28/10/2021,19.992
29/10/2021,44.982
29/10/2021,3.972
29/10/2021,21.4335
29/10/2021,44.982
30/10/2021,25.564
30/10/2021,8.191
30/10/2021,4.3135
30/10/2021,25.564
31/10/2021,22.588
31/10/2021,23.979
31/10/2021,1.276
31/10/2021,22.588
1/11/2021,32.7915
1/11/2021,6.933
1/11/2021,5.076
1/11/2021,32.7915
2/11/2021,8.0625
2/11/2021,3.5575
2/11/2021,17.8745
3/11/2021,14.2785
3/11/2021,6.9975
3/11/2021,11.9385
4/11/2021,27.416
4/11/2021,39.065
4/11/2021,5.0715
5/11/2021,40.626
5/11/2021,9.937
5/11/2021,36.212
6/11/2021,13.867
6/11/2021,3.162
6/11/2021,6.282
7/11/2021,27.639
7/11/2021,18.6975
7/11/2021,3.6465
8/11/2021,6.968
8/11/2021,10.3845
8/11/2021,12.918
9/11/2021,26.235
9/11/2021,8.814
9/11/2021,8.687
10/11/2021,24.39
10/11/2021,10.3185
10/11/2021,2.825
11/11/2021,13.533
11/11/2021,1.971
11/11/2021,10.715
12/11/2021,6.5775
12/11/2021,4.578
12/11/2021,26.718
13/11/2021,10.326
13/11/2021,15.4425
13/11/2021,4.658
14/11/2021,25.955
14/11/2021,6.456
14/11/2021,26.104
15/11/2021,29
15/11/2021,19.548
15/11/2021,2.6175
16/11/2021,44.9
16/11/2021,24.945
16/11/2021,1.9875
17/11/2021,45.25
17/11/2021,18.852
17/11/2021,36.008
18/11/2021,34.3
18/11/2021,10.226
18/11/2021,4.84
19/11/2021,1.5205
19/11/2021,7.272
19/11/2021,16.605
20/11/2021,23.385
20/11/2021,9.909
20/11/2021,4.072
21/11/2021,13.878
21/11/2021,4.935
21/11/2021,15.995
22/11/2021,15.07
22/11/2021,19.255
22/11/2021,10.326
23/11/2021,13.228
23/11/2021,2.348
23/11/2021,8.334
24/11/2021,28.744
24/11/2021,3.675
24/11/2021,15.953
25/11/2021,12.984
25/11/2021,7.1125
25/11/2021,4.395
26/11/2021,18.308
26/11/2021,34.38
26/11/2021,36.735
27/11/2021,12.096
27/11/2021,17.385
27/11/2021,4.876
28/11/2021,37.458
28/11/2021,7.1475
28/11/2021,38.46
29/11/2021,4.944
29/11/2021,19.269
29/11/2021,20.915
30/11/2021,32.388
30/11/2021,7.2135
30/11/2021,23.164
1/12/2021,23.0725
1/12/2021,19.5895
1/12/2021,23.1225
2/12/2021,3.6085
2/12/2021,26.915
2/12/2021,7.095
3/12/2021,12.57
3/12/2021,24.2575
3/12/2021,15.135
4/12/2021,43.749
4/12/2021,6.6975
4/12/2021,39.664
5/12/2021,28.017
5/12/2021,35.0685
5/12/2021,21.259
6/12/2021,17.272
6/12/2021,3.5975
6/12/2021,14.181
7/12/2021,3.1845
7/12/2021,35.7
7/12/2021,29.96
8/12/2021,16.0265
8/12/2021,9.107
8/12/2021,15.768
9/12/2021,7.64
9/12/2021,6.75
9/12/2021,20.178
10/12/2021,19.95
10/12/2021,49.65
10/12/2021,9.194
11/12/2021,17.028
11/12/2021,18.0915
11/12/2021,6.9325
12/12/2021,47.79
12/12/2021,19.1555
12/12/2021,4.0355
13/12/2021,49.49
13/12/2021,12.15
13/12/2021,5.832
14/12/2021,15.384
14/12/2021,1.512
14/12/2021,15.676
15/12/2021,24.332
15/12/2021,17.828
15/12/2021,42.305
16/12/2021,17.5025
16/12/2021,18.775
16/12/2021,20.72
17/12/2021,20.0125
17/12/2021,47.72
17/12/2021,7.954
18/12/2021,8.34
18/12/2021,4.125
18/12/2021,24.505
19/12/2021,15.867
19/12/2021,3.7485
19/12/2021,4.3725
20/12/2021,7.916
20/12/2021,32.384
20/12/2021,11.226
21/12/2021,15.228
21/12/2021,37.788
21/12/2021,37.248
22/12/2021,8.868
22/12/2021,9.979
22/12/2021,20.536
23/12/2021,7.8785
23/12/2021,21.966
23/12/2021,14.94
24/12/2021,22.164
24/12/2021,8.248
24/12/2021,10.647
25/12/2021,13.02
25/12/2021,16.336
25/12/2021,2.1425
26/12/2021,22.491
26/12/2021,23.094
26/12/2021,18.934
27/12/2021,15.388
27/12/2021,13.188
27/12/2021,10.3455
28/12/2021,7.75
28/12/2021,7.18
28/12/2021,3.939
29/12/2021,13.724
29/12/2021,9.675
29/12/2021,16.1055
30/12/2021,4.319
30/12/2021,9.191
30/12/2021,4.911
31/12/2021,2.712
31/12/2021,6.096
1/1/2022,21.033
2/1/2022,12.624
3/1/2022,16.7725
4/1/2022,24.175
5/1/2022,15.921
6/1/2022,33.4215
7/1/2022,19.396
8/1/2022,4.73
9/1/2022,16.466
10/1/2022,2.661
11/1/2022,24.9225
12/1/2022,14.978
13/01/2022,10.235
14/01/2022,3.791
15/01/2022,14.031
16/01/2022,16.16
17/01/2022,24.3315
18/01/2022,6.377
19/01/2022,12.072
20/01/2022,18.975
21/01/2022,3.841
22/01/2022,26.13
23/01/2022,3.987
24/01/2022,19.375
25/01/2022,13.5675
26/01/2022,6.1155
27/01/2022,12.318
28/01/2022,8.658
29/01/2022,11.829
30/01/2022,9.244
31/01/2022,0.699
1/2/2022,9.9375
2/2/2022,34.2265
3/2/2022,13.452
4/2/2022,3.4475
5/2/2022,13.742
6/2/2022,11.306
7/2/2022,5.955
8/2/2022,17.105
9/2/2022,2.187
10/2/2022,5.2425
11/2/2022,3.876
12/2/2022,20.372
13/02/2022,4.8055
14/02/2022,9.076
15/02/2022,4.0755
16/02/2022,5.722
17/02/2022,8.827
18/02/2022,5.79
19/02/2022,12.6075
20/02/2022,48.605
21/02/2022,10.168
22/02/2022,0.814
23/02/2022,18.2745
24/02/2022,18.6095
25/02/2022,3.1305
26/02/2022,16.8175
27/02/2022,45.325
28/02/2022,6.908
1/3/2022,4.327
2/3/2022,7.038
3/3/2022,33.439
4/3/2022,2.372
5/3/2022,44.658
6/3/2022,16.586
7/3/2022,10.197
8/3/2022,3.408
9/3/2022,16.344
10/3/2022,4.36
11/3/2022,35.372
12/3/2022,40.1445
13/03/2022,0.639
14/03/2022,6.685
15/03/2022,0.9575
16/03/2022,13.83
17/03/2022,6.861
18/03/2022,1.3535
19/03/2022,1.956
20/03/2022,22.413
21/03/2022,6.603
22/03/2022,15.9025
23/03/2022,1.25
24/03/2022,4.154
25/03/2022,7.39
26/03/2022,34.83
27/03/2022,39.695
28/03/2022,23.285
29/03/2022,1.7945
30/03/2022,10.13
31/03/2022,36.525
1/4/2022,14.79
2/4/2022,1.131
3/4/2022,12.835
4/4/2022,27.275
5/4/2022,13.0025
6/4/2022,11.106
7/4/2022,1.079
8/4/2022,4.942
9/4/2022,25.131
10/4/2022,8.01
11/4/2022,21.565
12/4/2022,29.028
13/04/2022,16.11
14/04/2022,9.777
15/04/2022,8.315
16/04/2022,16.814
17/04/2022,17.185
18/04/2022,1.93
19/04/2022,26.388
20/04/2022,16.4
21/04/2022,9.285
22/04/2022,30.19
23/04/2022,18.49
24/04/2022,9.898
25/04/2022,20.545
26/04/2022,7.43
27/04/2022,1.148
28/04/2022,34.956
29/04/2022,3.47
30/04/2022,9.83
1/5/2022,10.128
2/5/2022,6.06
3/5/2022,9.989
4/5/2022,30.368
5/5/2022,6.322
6/5/2022,27.072
7/5/2022,4.9065
8/5/2022,20.608
9/5/2022,3.6985
10/5/2022,1.595
11/5/2022,6.94
12/5/2022,9.331
13/05/2022,4.4225
14/05/2022,9.672
15/05/2022,7.275
16/05/2022,25.215
17/05/2022,15.3225
18/05/2022,4.785
19/05/2022,31.759
20/05/2022,10.7275
21/05/2022,18.998
22/05/2022,34.8425
23/05/2022,20.4365
24/05/2022,2.5735
25/05/2022,13.715
26/05/2022,9.8475
27/05/2022,3.473
28/05/2022,17.98
29/05/2022,6.8565
30/05/2022,24.951
31/05/2022,11.232
1/6/2022,6.287
2/6/2022,24.513
3/6/2022,22.8525
4/6/2022,7.842
5/6/2022,5.986
6/6/2022,27.18
7/6/2022,44.1405
8/6/2022,7.629
9/6/2022,34.672
10/6/2022,11.475
11/6/2022,7.3395
12/6/2022,7.08
13/06/2022,5.8345
14/06/2022,3.698
15/06/2022,4.897
16/06/2022,14.61
17/06/2022,26.244
18/06/2022,4.602
19/06/2022,3.794
20/06/2022,4.036
21/06/2022,5.631
22/06/2022,3.56
23/06/2022,7.762
24/06/2022,14.71
25/06/2022,27.4275
26/06/2022,12.885
27/06/2022,19.818
28/06/2022,8.5905
29/06/2022,24.4395
30/06/2022,26.208
1/7/2022,6.663
2/7/2022,6.762
3/7/2022,5.622
4/7/2022,7.204
5/7/2022,49.26
6/7/2022,12.498
7/7/2022,10.863
8/7/2022,9.711
9/7/2022,44.6
10/7/2022,16.968
11/7/2022,22.353
12/7/2022,9.925
13/07/2022,40.605
14/07/2022,24.665
15/07/2022,29.583
16/07/2022,27.951
17/07/2022,25.893
18/07/2022,20.51
19/07/2022,13.335
20/07/2022,3.5455
21/07/2022,7.239
22/07/2022,21.4775
23/07/2022,28.4585
24/07/2022,12.06
25/07/2022,6.354
26/07/2022,12.854
27/07/2022,6.951
28/07/2022,4.083
29/07/2022,15.536
30/07/2022,9.298
31/07/2022,3.616
1/8/2022,9.459
2/8/2022,10.342
3/8/2022,7.851
4/8/2022,10.765
5/8/2022,29.805
6/8/2022,3.655
7/8/2022,13.959
8/8/2022,8.484
9/8/2022,2.279
10/8/2022,11.28
11/8/2022,14.52
12/8/2022,2.223
13/08/2022,7.83
14/08/2022,20.997
15/08/2022,9.2125
16/08/2022,7.032
17/08/2022,4.154
18/08/2022,3.2495
19/08/2022,38.78
20/08/2022,16.353
21/08/2022,18.1615
22/08/2022,6.35
23/08/2022,18.7775
24/08/2022,9.958
25/08/2022,1.5305
26/08/2022,5.789
27/08/2022,1.448
28/08/2022,44.5365
29/08/2022,13.983
30/08/2022,4.0465
31/08/2022,33.725
1/9/2022,17.424
2/9/2022,21.78
3/9/2022,21.9775
4/9/2022,29.559
5/9/2022,13.038
6/9/2022,10.752
7/9/2022,4.5805
8/9/2022,33.1065
9/9/2022,41.625
10/9/2022,4.5675
11/9/2022,7.888
12/9/2022,6.087
13/09/2022,41.29
14/09/2022,7.995
15/09/2022,0.6045
16/09/2022,32.095
17/09/2022,11.7465
18/09/2022,8.377
19/09/2022,14.955
20/09/2022,11.9865
21/09/2022,33.235
22/09/2022,10.1325
23/09/2022,2.31
24/09/2022,4.4075
25/09/2022,7.863
26/09/2022,14.8185
27/09/2022,35.42
28/09/2022,5.567
29/09/2022,29.008
30/09/2022,3.0125
1/10/2022,8.712
2/10/2022,21.063
3/10/2022,1.6815
4/10/2022,1.549
5/10/2022,12.37
6/10/2022,18.915
7/10/2022,16.743
8/10/2022,36.39
9/10/2022,16.794
10/10/2022,12.036
11/10/2022,2.3535
12/10/2022,4.9845
13/10/2022,13.2225
14/10/2022,6.9825
15/10/2022,2.7725
16/10/2022,6.4455
17/10/2022,5.999
18/10/2022,17.625
19/10/2022,43.55
20/10/2022,9.88
21/10/2022,9.726
22/10/2022,8.661
23/10/2022,3.594
24/10/2022,14.313
25/10/2022,4.062
26/10/2022,28.02
27/10/2022,9.34
28/10/2022,11.0115
29/10/2022,13.456
30/10/2022,22.74
31/10/2022,8.377
1/11/2022,22.428
2/11/2022,14.694
3/11/2022,29.475
4/11/2022,14.55
5/11/2022,1.974
6/11/2022,1.7405
7/11/2022,14.796
8/11/2022,2.148
9/11/2022,6.924
10/11/2022,4.91
11/11/2022,6.483
12/11/2022,31.78
13/11/2022,7.288
