Date,City,Customer_type,Gender,Product line,Prix unitaire,Quantité,Total,Coût,Gain,Rating
04/04/2018,Mandalay,Member,Male,Health and beauty,64.36,9,608.202,579.24,28.962,8.6
04/04/2018,Yangon,Member,Male,Sports and travel,44.02,10,462.21,440.2,22.01,9.6
04/04/2018,Yangon,Normal,Male,Electronic accessories,10.56,8,88.704,84.48,4.224,7.6
05/04/2018,Naypyitaw,Normal,Male,Health and beauty,89.75,1,94.2375,89.75,4.4875,6.6
05/04/2018,Yangon,Normal,Female,Home and lifestyle,69.96,8,587.664,559.68,27.984,6.4
05/04/2018,Mandalay,Normal,Male,Health and beauty,62.57,4,262.794,250.28,12.514,9.5
06/04/2018,Yangon,Normal,Male,Electronic accessories,97.16,1,102.018,97.16,4.858,7.2
06/04/2018,Naypyitaw,Normal,Male,Home and lifestyle,37,1,38.85,37,1.85,7.9
06/04/2018,Mandalay,Member,Female,Sports and travel,11.85,8,99.54,94.8,4.74,4.1
07/04/2018,Mandalay,Normal,Male,Health and beauty,87.87,10,922.635,878.7,43.935,5.1
07/04/2018,Yangon,Normal,Female,Sports and travel,15.34,1,16.107,15.34,0.767,6.5
07/04/2018,Yangon,Member,Male,Health and beauty,91.3,1,95.865,91.3,4.565,9.2
08/04/2018,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,78.435,74.7,3.735,4.1
08/04/2018,Yangon,Member,Male,Health and beauty,99.83,6,628.929,598.98,29.949,8.5
08/04/2018,Mandalay,Member,Female,Home and lifestyle,40.73,7,299.3655,285.11,14.2555,5.4
09/04/2018,Yangon,Normal,Male,Food and beverages,52.75,3,166.1625,158.25,7.9125,9.3
09/04/2018,Yangon,Member,Female,Health and beauty,47.67,4,200.214,190.68,9.534,9.1
09/04/2018,Yangon,Normal,Male,Fashion accessories,52.38,1,54.999,52.38,2.619,5.8
10/04/2018,Mandalay,Normal,Male,Home and lifestyle,82.7,6,521.01,496.2,24.81,7.4
10/04/2018,Mandalay,Normal,Male,Health and beauty,66.68,5,350.07,333.4,16.67,7.6
10/04/2018,Yangon,Member,Male,Fashion accessories,38.54,5,202.335,192.7,9.635,5.6
11/04/2018,Naypyitaw,Member,Male,Fashion accessories,48.71,1,51.1455,48.71,2.4355,4.1
11/04/2018,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,78.603,74.86,3.743,6.9
11/04/2018,Mandalay,Normal,Male,Sports and travel,44.63,6,281.169,267.78,13.389,5.1
12/04/2018,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,742.2975,706.95,35.3475,7.2
12/04/2018,Naypyitaw,Normal,Female,Sports and travel,23.75,9,224.4375,213.75,10.6875,9.5
12/04/2018,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,586.635,558.7,27.935,5.8
13/04/2018,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,218.0115,207.63,10.3815,4.9
13/04/2018,Mandalay,Normal,Female,Food and beverages,48.51,7,356.5485,339.57,16.9785,5.2
13/04/2018,Naypyitaw,Member,Female,Sports and travel,29.22,6,184.086,175.32,8.766,5
14/04/2018,Yangon,Normal,Male,Food and beverages,58.26,6,367.038,349.56,17.478,9.9
14/04/2018,Yangon,Member,Female,Home and lifestyle,94.88,7,697.368,664.16,33.208,4.2
14/04/2018,Yangon,Normal,Male,Fashion accessories,51.94,3,163.611,155.82,7.791,7.9
15/04/2018,Mandalay,Normal,Male,Health and beauty,30.35,7,223.0725,212.45,10.6225,8
15/04/2018,Mandalay,Member,Male,Electronic accessories,40.3,10,423.15,403,20.15,7
15/04/2018,Mandalay,Normal,Male,Electronic accessories,60.3,1,63.315,60.3,3.015,6
16/04/2018,Yangon,Member,Male,Electronic accessories,88.67,10,931.035,886.7,44.335,7.3
16/04/2018,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,204.6975,194.95,9.7475,6
16/04/2018,Yangon,Member,Female,Sports and travel,39.47,2,82.887,78.94,3.947,5
17/04/2018,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,172.494,164.28,8.214,7.9
17/04/2018,Yangon,Member,Female,Electronic accessories,62.48,1,65.604,62.48,3.124,4.7
17/04/2018,Naypyitaw,Member,Female,Food and beverages,14.87,2,31.227,29.74,1.487,8.9
18/04/2018,Yangon,Normal,Male,Sports and travel,62.13,6,391.419,372.78,18.639,7.4
18/04/2018,Yangon,Member,Female,Food and beverages,36.36,2,76.356,72.72,3.636,7.1
18/04/2018,Yangon,Normal,Male,Fashion accessories,21.32,1,22.386,21.32,1.066,5.9
19/04/2018,Naypyitaw,Normal,Female,Food and beverages,33.98,9,321.111,305.82,15.291,4.2
19/04/2018,Mandalay,Normal,Male,Health and beauty,18.11,10,190.155,181.1,9.055,5.9
19/04/2018,Yangon,Member,Male,Electronic accessories,93.78,3,295.407,281.34,14.067,5.9
20/04/2018,Naypyitaw,Member,Male,Electronic accessories,81.97,10,860.685,819.7,40.985,9.2
20/04/2018,Naypyitaw,Member,Female,Electronic accessories,51.92,5,272.58,259.6,12.98,7.5
20/04/2018,Yangon,Member,Male,Electronic accessories,73.26,1,76.923,73.26,3.663,9.7
21/04/2018,Mandalay,Member,Female,Sports and travel,16.49,2,34.629,32.98,1.649,4.6
21/04/2018,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,121.128,115.36,5.768,6.4
21/04/2018,Naypyitaw,Normal,Female,Sports and travel,22.38,1,23.499,22.38,1.119,8.6
22/04/2018,Naypyitaw,Member,Female,Health and beauty,98.21,3,309.3615,294.63,14.7315,7.8
22/04/2018,Yangon,Member,Male,Home and lifestyle,78.38,6,493.794,470.28,23.514,5.8
22/04/2018,Naypyitaw,Member,Female,Food and beverages,72.88,9,688.716,655.92,32.796,4
23/04/2018,Mandalay,Normal,Female,Fashion accessories,72.84,7,535.374,509.88,25.494,8.4
23/04/2018,Yangon,Member,Male,Home and lifestyle,60.01,4,252.042,240.04,12.002,4.5
23/04/2018,Yangon,Normal,Female,Fashion accessories,99.1,6,624.33,594.6,29.73,4.2
24/04/2018,Yangon,Member,Male,Home and lifestyle,58.07,9,548.7615,522.63,26.1315,4.3
24/04/2018,Naypyitaw,Member,Female,Home and lifestyle,88.61,1,93.0405,88.61,4.4305,7.7
24/04/2018,Yangon,Normal,Male,Fashion accessories,74.1,1,77.805,74.1,3.705,9.2
25/04/2018,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,763.4655,727.11,36.3555,9.5
25/04/2018,Naypyitaw,Normal,Male,Fashion accessories,99.82,2,209.622,199.64,9.982,6.7
25/04/2018,Yangon,Normal,Female,Fashion accessories,98.48,2,206.808,196.96,9.848,9.2
26/04/2018,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,85.113,81.06,4.053,7.1
26/04/2018,Mandalay,Member,Male,Health and beauty,39.01,1,40.9605,39.01,1.9505,4.7
26/04/2018,Naypyitaw,Normal,Male,Health and beauty,53.19,7,390.9465,372.33,18.6165,5
27/04/2018,Mandalay,Member,Male,Fashion accessories,21.94,5,115.185,109.7,5.485,5.3
27/04/2018,Naypyitaw,Normal,Male,Food and beverages,48.61,1,51.0405,48.61,2.4305,4.4
27/04/2018,Mandalay,Normal,Female,Electronic accessories,52.79,10,554.295,527.9,26.395,10
28/04/2018,Mandalay,Member,Male,Fashion accessories,51.36,1,53.928,51.36,2.568,5.2
28/04/2018,Yangon,Normal,Female,Electronic accessories,51.19,4,214.998,204.76,10.238,4.7
28/04/2018,Yangon,Member,Female,Health and beauty,95.95,5,503.7375,479.75,23.9875,8.8
29/04/2018,Yangon,Normal,Female,Food and beverages,10.96,10,115.08,109.6,5.48,6
29/04/2018,Mandalay,Normal,Female,Electronic accessories,14.96,8,125.664,119.68,5.984,8.6
29/04/2018,Mandalay,Normal,Female,Fashion accessories,36.51,9,345.0195,328.59,16.4295,4.2
30/04/2018,Mandalay,Normal,Male,Home and lifestyle,53.44,2,112.224,106.88,5.344,4.1
30/04/2018,Yangon,Member,Male,Electronic accessories,72.2,7,530.67,505.4,25.27,4.3
30/04/2018,Mandalay,Normal,Male,Food and beverages,21.12,8,177.408,168.96,8.448,6.3
01/05/2018,Yangon,Normal,Female,Electronic accessories,99.56,8,836.304,796.48,39.824,5.2
01/05/2018,Yangon,Normal,Female,Sports and travel,40.23,7,295.6905,281.61,14.0805,9.6
01/05/2018,Yangon,Member,Female,Home and lifestyle,28.31,4,118.902,113.24,5.662,8.2
02/05/2018,Naypyitaw,Member,Male,Sports and travel,57.12,7,419.832,399.84,19.992,6.5
02/05/2018,Yangon,Member,Female,Home and lifestyle,88.79,8,745.836,710.32,35.516,4.1
02/05/2018,Mandalay,Normal,Male,Health and beauty,57.59,6,362.817,345.54,17.277,5.1
03/05/2018,Mandalay,Member,Male,Sports and travel,99.96,9,944.622,899.64,44.982,4.2
03/05/2018,Yangon,Member,Female,Electronic accessories,26.48,3,83.412,79.44,3.972,4.7
03/05/2018,Yangon,Member,Female,Food and beverages,47.63,9,450.1035,428.67,21.4335,5
04/05/2018,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,536.844,511.28,25.564,4.6
04/05/2018,Yangon,Normal,Female,Fashion accessories,81.91,2,172.011,163.82,8.191,7.8
04/05/2018,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,90.5835,86.27,4.3135,7
05/05/2018,Mandalay,Member,Female,Fashion accessories,56.47,8,474.348,451.76,22.588,7.3
05/05/2018,Mandalay,Member,Male,Sports and travel,79.93,6,503.559,479.58,23.979,5.5
05/05/2018,Yangon,Member,Male,Sports and travel,12.76,2,26.796,25.52,1.276,7.8
06/05/2018,Yangon,Normal,Female,Home and lifestyle,93.69,7,688.6215,655.83,32.7915,4.5
06/05/2018,Naypyitaw,Member,Male,Fashion accessories,69.33,2,145.593,138.66,6.933,9.7
06/05/2018,Mandalay,Normal,Female,Home and lifestyle,11.28,9,106.596,101.52,5.076,4.3
07/05/2018,Yangon,Normal,Female,Sports and travel,32.25,5,169.3125,161.25,8.0625,9
07/05/2018,Yangon,Member,Female,Food and beverages,14.23,5,74.7075,71.15,3.5575,4.4
07/05/2018,Mandalay,Normal,Female,Home and lifestyle,51.07,7,375.3645,357.49,17.8745,7
08/05/2018,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,299.8485,285.57,14.2785,5.9
08/05/2018,Yangon,Member,Female,Health and beauty,15.55,9,146.9475,139.95,6.9975,5
08/05/2018,Yangon,Member,Female,Electronic accessories,79.59,3,250.7085,238.77,11.9385,6.6
09/05/2018,Naypyitaw,Member,Female,Food and beverages,68.54,8,575.736,548.32,27.416,8.5
09/05/2018,Naypyitaw,Member,Female,Electronic accessories,78.13,10,820.365,781.3,39.065,4.4
09/05/2018,Naypyitaw,Member,Male,Health and beauty,33.81,3,106.5015,101.43,5.0715,7.3
10/05/2018,Mandalay,Normal,Female,Sports and travel,90.28,9,853.146,812.52,40.626,7.2
10/05/2018,Naypyitaw,Member,Male,Food and beverages,99.37,2,208.677,198.74,9.937,5.2
10/05/2018,Mandalay,Member,Male,Sports and travel,90.53,8,760.452,724.24,36.212,6.5
11/05/2018,Mandalay,Normal,Female,Fashion accessories,39.62,7,291.207,277.34,13.867,7.5
11/05/2018,Naypyitaw,Member,Female,Food and beverages,21.08,3,66.402,63.24,3.162,7.3
11/05/2018,Naypyitaw,Member,Female,Health and beauty,62.82,2,131.922,125.64,6.282,4.9
12/05/2018,Yangon,Member,Female,Sports and travel,92.13,6,580.419,552.78,27.639,8.3
12/05/2018,Naypyitaw,Member,Male,Electronic accessories,74.79,5,392.6475,373.95,18.6975,4.9
12/05/2018,Naypyitaw,Member,Male,Food and beverages,24.31,3,76.5765,72.93,3.6465,4.3
13/05/2018,Mandalay,Normal,Female,Sports and travel,34.84,4,146.328,139.36,6.968,7.4
13/05/2018,Naypyitaw,Member,Female,Health and beauty,29.67,7,218.0745,207.69,10.3845,8.1
13/05/2018,Yangon,Normal,Male,Sports and travel,64.59,4,271.278,258.36,12.918,9.3
14/05/2018,Mandalay,Member,Male,Electronic accessories,87.45,6,550.935,524.7,26.235,8.8
14/05/2018,Naypyitaw,Member,Male,Health and beauty,44.07,4,185.094,176.28,8.814,8.4
14/05/2018,Yangon,Member,Male,Food and beverages,24.82,7,182.427,173.74,8.687,7.1
15/05/2018,Naypyitaw,Normal,Female,Health and beauty,81.3,6,512.19,487.8,24.39,5.3
15/05/2018,Naypyitaw,Normal,Female,Food and beverages,22.93,9,216.6885,206.37,10.3185,5.5
15/05/2018,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,59.325,56.5,2.825,9.6
16/05/2018,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,284.193,270.66,13.533,6.2
16/05/2018,Naypyitaw,Normal,Female,Health and beauty,39.42,1,41.391,39.42,1.971,8.4
16/05/2018,Mandalay,Member,Female,Electronic accessories,21.43,10,225.015,214.3,10.715,6.2
17/05/2018,Yangon,Normal,Female,Electronic accessories,26.31,5,138.1275,131.55,6.5775,8.8
17/05/2018,Yangon,Normal,Male,Health and beauty,15.26,6,96.138,91.56,4.578,9.8
17/05/2018,Yangon,Member,Male,Sports and travel,89.06,6,561.078,534.36,26.718,9.9
18/05/2018,Yangon,Member,Female,Home and lifestyle,34.42,6,216.846,206.52,10.326,9.8
18/05/2018,Yangon,Normal,Female,Fashion accessories,61.77,5,324.2925,308.85,15.4425,6.7
18/05/2018,Yangon,Member,Male,Home and lifestyle,23.29,4,97.818,93.16,4.658,5.9
19/05/2018,Mandalay,Normal,Male,Sports and travel,51.91,10,545.055,519.1,25.955,8.2
19/05/2018,Yangon,Normal,Male,Home and lifestyle,21.52,6,135.576,129.12,6.456,9.4
19/05/2018,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,548.184,522.08,26.104,6.3
20/05/2018,Yangon,Normal,Male,Sports and travel,72.5,8,609,580,29,9.2
20/05/2018,Mandalay,Normal,Male,Sports and travel,97.74,4,410.508,390.96,19.548,6.4
20/05/2018,Naypyitaw,Member,Male,Fashion accessories,52.35,1,54.9675,52.35,2.6175,4
21/05/2018,Naypyitaw,Member,Female,Sports and travel,89.8,10,942.9,898,44.9,5.4
21/05/2018,Yangon,Member,Male,Food and beverages,99.78,5,523.845,498.9,24.945,5.4
21/05/2018,Mandalay,Member,Male,Electronic accessories,39.75,1,41.7375,39.75,1.9875,6.1
22/05/2018,Naypyitaw,Member,Male,Health and beauty,90.5,10,950.25,905,45.25,8.1
22/05/2018,Naypyitaw,Member,Male,Food and beverages,94.26,4,395.892,377.04,18.852,8.6
22/05/2018,Yangon,Normal,Female,Electronic accessories,90.02,8,756.168,720.16,36.008,4.5
23/05/2018,Naypyitaw,Member,Female,Health and beauty,68.6,10,720.3,686,34.3,9.1
23/05/2018,Mandalay,Member,Male,Health and beauty,51.13,4,214.746,204.52,10.226,4
23/05/2018,Mandalay,Member,Female,Electronic accessories,12.1,8,101.64,96.8,4.84,8.6
24/05/2018,Naypyitaw,Member,Female,Food and beverages,30.41,1,31.9305,30.41,1.5205,8.4
24/05/2018,Yangon,Member,Male,Electronic accessories,36.36,4,152.712,145.44,7.272,7.6
24/05/2018,Mandalay,Member,Female,Food and beverages,33.21,10,348.705,332.1,16.605,6
25/05/2018,Yangon,Normal,Female,Home and lifestyle,77.95,6,491.085,467.7,23.385,8
25/05/2018,Mandalay,Normal,Male,Home and lifestyle,22.02,9,208.089,198.18,9.909,6.8
25/05/2018,Naypyitaw,Member,Female,Fashion accessories,10.18,8,85.512,81.44,4.072,9.5
26/05/2018,Naypyitaw,Normal,Female,Health and beauty,46.26,6,291.438,277.56,13.878,9.5
26/05/2018,Yangon,Normal,Male,Food and beverages,32.9,3,103.635,98.7,4.935,9.1
26/05/2018,Mandalay,Member,Male,Sports and travel,31.99,10,335.895,319.9,15.995,9.9
27/05/2018,Yangon,Member,Female,Fashion accessories,30.14,10,316.47,301.4,15.07,9.2
27/05/2018,Yangon,Normal,Male,Fashion accessories,77.02,5,404.355,385.1,19.255,5.5
27/05/2018,Yangon,Member,Female,Home and lifestyle,34.42,6,216.846,206.52,10.326,7.5
28/05/2018,Naypyitaw,Normal,Male,Health and beauty,66.14,4,277.788,264.56,13.228,5.6
28/05/2018,Yangon,Member,Male,Food and beverages,23.48,2,49.308,46.96,2.348,7.9
28/05/2018,Yangon,Member,Female,Food and beverages,83.34,2,175.014,166.68,8.334,7.6
29/05/2018,Mandalay,Member,Male,Home and lifestyle,71.86,8,603.624,574.88,28.744,6.2
29/05/2018,Naypyitaw,Member,Male,Sports and travel,14.7,5,77.175,73.5,3.675,8.5
29/05/2018,Yangon,Normal,Female,Sports and travel,45.58,7,335.013,319.06,15.953,5
30/05/2018,Yangon,Normal,Male,Health and beauty,32.46,8,272.664,259.68,12.984,4.9
30/05/2018,Yangon,Member,Female,Electronic accessories,28.45,5,149.3625,142.25,7.1125,9.1
30/05/2018,Yangon,Member,Female,Food and beverages,87.9,1,92.295,87.9,4.395,6.7
31/05/2018,Mandalay,Member,Female,Fashion accessories,91.54,4,384.468,366.16,18.308,4.8
31/05/2018,Yangon,Normal,Male,Fashion accessories,76.4,9,721.98,687.6,34.38,7.5
31/05/2018,Yangon,Member,Female,Electronic accessories,73.47,10,771.435,734.7,36.735,9.5
01/06/2018,Naypyitaw,Member,Male,Sports and travel,34.56,7,254.016,241.92,12.096,7.3
01/06/2018,Mandalay,Normal,Female,Sports and travel,57.95,6,365.085,347.7,17.385,5.2
01/06/2018,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,102.396,97.52,4.876,6.8
02/06/2018,Yangon,Normal,Male,Fashion accessories,83.24,9,786.618,749.16,37.458,7.4
02/06/2018,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,150.0975,142.95,7.1475,9.5
02/06/2018,Yangon,Member,Female,Sports and travel,76.92,10,807.66,769.2,38.46,5.6
03/06/2018,Naypyitaw,Normal,Female,Food and beverages,16.48,6,103.824,98.88,4.944,9.9
03/06/2018,Mandalay,Member,Female,Food and beverages,42.82,9,404.649,385.38,19.269,8.9
03/06/2018,Naypyitaw,Normal,Female,Health and beauty,83.66,5,439.215,418.3,20.915,7.2
04/06/2018,Naypyitaw,Normal,Female,Sports and travel,80.97,8,680.148,647.76,32.388,9.3
04/06/2018,Mandalay,Member,Male,Electronic accessories,48.09,3,151.4835,144.27,7.2135,7.8
04/06/2018,Mandalay,Normal,Female,Electronic accessories,57.91,8,486.444,463.28,23.164,8.1
05/06/2018,Yangon,Member,Male,Food and beverages,92.29,5,484.5225,461.45,23.0725,9
05/06/2018,Mandalay,Member,Female,Health and beauty,55.97,7,411.3795,391.79,19.5895,8.9
05/06/2018,Naypyitaw,Member,Female,Fashion accessories,92.49,5,485.5725,462.45,23.1225,8.6
06/06/2018,Mandalay,Member,Male,Electronic accessories,72.17,1,75.7785,72.17,3.6085,6.1
06/06/2018,Mandalay,Member,Female,Health and beauty,76.9,7,565.215,538.3,26.915,7.7
06/06/2018,Mandalay,Normal,Male,Electronic accessories,28.38,5,148.995,141.9,7.095,9.4
07/06/2018,Mandalay,Normal,Male,Home and lifestyle,50.28,5,263.97,251.4,12.57,9.7
07/06/2018,Naypyitaw,Normal,Female,Food and beverages,97.03,5,509.4075,485.15,24.2575,9.3
07/06/2018,Mandalay,Member,Female,Electronic accessories,50.45,6,317.835,302.7,15.135,8.9
08/06/2018,Mandalay,Member,Male,Health and beauty,97.22,9,918.729,874.98,43.749,6
08/06/2018,Yangon,Normal,Male,Sports and travel,44.65,3,140.6475,133.95,6.6975,6.2
08/06/2018,Mandalay,Normal,Female,Health and beauty,99.16,8,832.944,793.28,39.664,4.2
09/06/2018,Mandalay,Normal,Male,Sports and travel,93.39,6,588.357,560.34,28.017,10
09/06/2018,Yangon,Normal,Female,Fashion accessories,77.93,9,736.4385,701.37,35.0685,7.6
09/06/2018,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,446.439,425.18,21.259,5
10/06/2018,Naypyitaw,Normal,Female,Food and beverages,43.18,8,362.712,345.44,17.272,8.3
10/06/2018,Yangon,Member,Male,Electronic accessories,71.95,1,75.5475,71.95,3.5975,7.3
10/06/2018,Naypyitaw,Member,Female,Food and beverages,47.27,6,297.801,283.62,14.181,8.8
11/06/2018,Yangon,Normal,Male,Sports and travel,63.69,1,66.8745,63.69,3.1845,6
11/06/2018,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,749.7,714,35.7,4.7
11/06/2018,Naypyitaw,Member,Female,Health and beauty,85.6,7,629.16,599.2,29.96,5.3
12/06/2018,Yangon,Normal,Male,Food and beverages,45.79,7,336.5565,320.53,16.0265,7
12/06/2018,Yangon,Normal,Male,Electronic accessories,26.02,7,191.247,182.14,9.107,5.1
12/06/2018,Yangon,Member,Male,Food and beverages,35.04,9,331.128,315.36,15.768,4.6
13/06/2018,Naypyitaw,Normal,Male,Sports and travel,76.4,2,160.44,152.8,7.64,6.5
13/06/2018,Mandalay,Normal,Female,Health and beauty,13.5,10,141.75,135,6.75,4.8
13/06/2018,Naypyitaw,Member,Female,Electronic accessories,44.84,9,423.738,403.56,20.178,7.5
14/06/2018,Mandalay,Normal,Male,Food and beverages,39.9,10,418.95,399,19.95,5.9
14/06/2018,Naypyitaw,Member,Female,Fashion accessories,99.3,10,1042.65,993,49.65,6.6
14/06/2018,Mandalay,Normal,Female,Home and lifestyle,45.97,4,193.074,183.88,9.194,5.1
15/06/2018,Mandalay,Member,Male,Health and beauty,42.57,8,357.588,340.56,17.028,5.6
15/06/2018,Yangon,Normal,Male,Electronic accessories,51.69,7,379.9215,361.83,18.0915,5.5
15/06/2018,Yangon,Member,Female,Health and beauty,27.73,5,145.5825,138.65,6.9325,4.2
16/06/2018,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,1003.59,955.8,47.79,4.8
16/06/2018,Mandalay,Member,Female,Fashion accessories,54.73,7,402.2655,383.11,19.1555,8.5
16/06/2018,Yangon,Normal,Female,Food and beverages,11.53,7,84.7455,80.71,4.0355,8.1
17/06/2018,Yangon,Normal,Male,Fashion accessories,98.98,10,1039.29,989.8,49.49,8.7
17/06/2018,Mandalay,Member,Male,Home and lifestyle,27,9,255.15,243,12.15,4.8
17/06/2018,Naypyitaw,Normal,Female,Health and beauty,58.32,2,122.472,116.64,5.832,6
18/06/2018,Yangon,Normal,Male,Food and beverages,51.28,6,323.064,307.68,15.384,6.5
18/06/2018,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,31.752,30.24,1.512,8.4
18/06/2018,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,329.196,313.52,15.676,7.9
19/06/2018,Yangon,Member,Male,Sports and travel,69.52,7,510.972,486.64,24.332,8.5
19/06/2018,Mandalay,Member,Female,Food and beverages,89.14,4,374.388,356.56,17.828,7.8
19/06/2018,Naypyitaw,Normal,Male,Health and beauty,84.61,10,888.405,846.1,42.305,8.8
20/06/2018,Yangon,Normal,Male,Health and beauty,70.01,5,367.5525,350.05,17.5025,5.5
20/06/2018,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,394.275,375.5,18.775,9.3
20/06/2018,Mandalay,Normal,Female,Health and beauty,82.88,5,435.12,414.4,20.72,6.6
21/06/2018,Mandalay,Member,Male,Food and beverages,80.05,5,420.2625,400.25,20.0125,9.4
21/06/2018,Naypyitaw,Normal,Female,Sports and travel,95.44,10,1002.12,954.4,47.72,5.2
21/06/2018,Yangon,Member,Female,Food and beverages,79.54,2,167.034,159.08,7.954,6.2
22/06/2018,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,175.14,166.8,8.34,6.3
22/06/2018,Mandalay,Normal,Male,Electronic accessories,27.5,3,86.625,82.5,4.125,6.5
22/06/2018,Mandalay,Normal,Female,Home and lifestyle,49.01,10,514.605,490.1,24.505,4.2
23/06/2018,Mandalay,Member,Male,Electronic accessories,52.89,6,333.207,317.34,15.867,9.8
23/06/2018,Mandalay,Normal,Male,Sports and travel,74.97,1,78.7185,74.97,3.7485,5.6
23/06/2018,Mandalay,Member,Female,Food and beverages,29.15,3,91.8225,87.45,4.3725,7.3
